personid,tenure,expgroup,men,high_school,promote_switch,perform10,perform11,perform11_expgroup
35116.918,15.925667,190,602,797,670,-0.4910289,-0.89821494,-0.5251479
36958.824,11.975568,105,11,360,118,-0.21667826,-0.3243748,0.030415297
40596.82,7.2321806,96,722,536,494,-0.50996053,-0.56699955,-0.0007944107
31683.404,21.203558,578,350,54,561,-0.3756473,-0.8327887,-0.8339226
36393.426,13.25547,180,731,538,638,-0.62665665,-0.82926595,-0.32097661
24164.234,34.75345,549,707,275,407,-0.6226901,-0.4199443,-0.40986395
36749.367,13.516785,171,291,747,685,-0.07429862,-0.05430138,0.15814531
31964.615,20.7457,209,532,482,295,-0.54048645,-0.85052764,-0.608583
30450.93,22.7129,222,754,208,133,-0.6793932,-0.88697684,-0.7103448
25448.35,35.15798,756,682,362,277,-0.75906813,-1.0566695,-1.0786483
41235.625,6.8529553,95,314,555,705,-0.5101776,-1.175951,-0.017549872
21429.541,45.16736,249,53,186,772,0.72489,0.9777373,0.96949434
26850.225,29.820036,693,640,354,281,-0.69085145,-0.8727504,-0.87393725
26649.705,31.540386,787,712,41,201,-0.78577256,-1.0853748,-1.1182959
21580.02,49.31828,332,8,29,111,0.8486358,1.2487235,1.1827991
38430.434,10.698729,21,37,361,106,-0.35121763,-0.7676219,0.027476072
33111.49,23.69484,294,66,525,682,0.5333768,0.89596593,0.8967149
38969.2,10.586792,89,392,430,85,-0.32007456,-0.27428246,0.026939988
21865.65,39.031727,692,530,311,137,-0.96078,-1.124634,-1.1834195
29115.738,27.739855,328,47,322,349,0.78219724,1.1400666,1.1025529
34701.293,16.194761,231,307,297,342,-0.2015115,-0.837185,-0.7529497
30008.533,25.919147,486,608,256,361,-0.53876257,-1.1052504,-1.1001794
36301.062,13.663053,329,283,91,372,-0.054128885,-1.1635256,-1.1270082
39468.496,9.981457,116,348,741,726,-0.004289508,0.2672217,0.088864565
42735.61,4.2620773,100,786,516,644,-0.75885963,-0.8529408,0.019690156
30168.453,28.81552,238,173,563,695,0.46572506,0.76730824,0.7653842
37353.816,13.306672,211,260,766,818,0.3636235,0.58693254,0.4870454
34217.246,16.11512,537,301,147,382,-0.15713584,-0.625566,-0.6726395
23614.121,35.90745,714,742,101,155,-0.72956014,-0.6124356,-0.6287503
41342.992,5.660655,147,382,785,813,-0.677212,-0.83679223,-0.0013804436
41349.27,6.5858474,124,347,661,775,-0.5935985,-0.963441,-0.01917386
21782.578,38.962257,609,492,547,432,-0.90883183,-1.0712204,-1.1175349
44889.24,3.2410998,20,823,4,222,-0.8314328,-0.94968855,0.0027707815
36863.582,14.775357,493,181,666,654,0.6177213,0.8368969,0.852901
39512.027,8.835938,56,93,457,450,-0.33293498,-1.179796,-0.04801655
26970.533,31.546356,553,535,455,390,-0.7082795,-1.1107936,-1.1082456
20582.047,41.14582,558,522,589,332,-0.935544,-1.1704664,-1.2221038
37375.21,13.031047,155,575,782,301,-0.22864103,-0.16425276,0.047674537
19920.123,41.344643,570,538,343,261,-0.9685966,-1.2347076,-1.2722125
33229.21,21.24374,496,394,168,287,-0.27466512,-1.2189128,-1.2092421
25630.87,33.031322,769,711,160,203,-0.62407815,-0.6128489,-0.6207564
40158.133,9.243256,34,672,139,55,-0.40781176,-0.41364443,-0.005178213
39152.473,12.821482,395,139,388,573,0.34044445,0.3521762,0.3678323
25278.297,35.432434,659,405,97,339,-0.3383863,-0.004802704,-0.033882976
24682.488,34.529552,708,590,282,305,-0.8585342,-1.0945041,-1.1214919
30288.902,26.38704,819,814,44,26,-0.54261994,-1.3383157,-1.3805871
26853.4,30.46779,431,493,579,461,-0.6762198,-1.0152755,-1.0163913
29886.377,25.34419,461,610,305,469,-0.5114393,-0.974679,-0.9591112
37783.824,10.97225,138,238,758,693,-0.2981459,-0.8071176,-0.0409106
24182.754,33.941166,701,721,169,375,-0.74489033,-0.6821407,-0.69108605
29384.559,26.97636,531,698,106,157,-0.5460235,-1.1433191,-1.1343923
39847.566,8.859493,80,357,390,335,-0.4785899,-0.7299851,0.0047091246
38595.168,10.4832535,218,103,615,153,-0.07182181,-0.63524973,-0.45814896
36781.816,15.958897,624,157,629,707,0.42640543,0.7068192,0.73723435
37774.508,12.038672,481,237,681,745,0.48339224,0.5663878,0.55834544
38822.125,9.986399,74,154,499,354,-0.32032096,-1.0199714,-0.020199537
35744.336,19.466078,559,74,161,195,0.5928469,1.0016286,0.99391055
31830.873,22.188437,350,398,386,657,-0.33071935,-1.0793517,-1.0652313
21426.656,46.894257,290,28,60,507,0.7785412,1.0607641,1.0348673
18498.484,45.615993,767,634,494,54,-1.0562639,-1.2670896,-1.3343189
20175.365,42.110264,623,497,443,468,-0.98002625,-1.1434953,-1.2011738
32294.658,21.622398,206,379,592,146,-0.20381296,-0.04662335,-4.184246e-05
24480.143,40.16708,235,264,745,717,0.5377886,0.8805578,0.8440188
25950.209,32.033455,791,687,62,108,-0.7444314,-0.86494267,-0.88341093
25361.072,32.44539,532,511,541,550,-0.7877556,-1.0455239,-1.046813
28661.76,27.431505,442,524,348,590,-0.60833335,-0.9927802,-0.97727716
38180.406,11.022076,79,294,498,223,-0.33693063,-0.74613,-0.0069702864
36153.332,17.64316,489,77,219,458,0.68201447,1.0096753,1.0195291
45296.5,3.1526737,26,809,78,331,-0.87040687,-1.0095944,0.027245402
32101.281,22.15237,525,371,272,601,-0.3517419,-1.1169615,-1.085027
38922.715,9.789788,73,83,586,322,-0.30469298,-1.0386021,-0.018766403
28922.514,28.085377,674,775,96,20,-0.516278,-1.371011,-1.3898337
41599.234,6.294056,82,684,94,196,-0.6745306,-0.89313495,0.011292338
37321.996,14.783439,288,240,757,713,0.43088782,0.6128005,0.6215503
33680.074,20.803774,439,285,578,679,0.17885685,0.48683667,0.45288348
26608.273,30.12022,599,627,276,362,-0.70464396,-0.86354077,-0.85143054
37969.094,11.711369,160,779,612,51,-0.37103713,-0.44704783,-0.061014175
24918.518,33.09761,546,552,417,298,-0.7983674,-0.8549861,-0.87285995
26981.572,30.506315,788,735,148,204,-0.7688029,-1.0441668,-1.0704257
37113.37,11.838518,17,177,664,107,-0.32247865,-0.71990335,-0.014980912
25873.982,33.482437,592,693,447,274,-0.736477,-1.1943197,-1.2009754
27733.963,27.850494,782,777,195,117,-0.7994065,-1.0187764,-1.0481849
26200.268,36.922413,296,51,202,577,0.63675344,0.97187185,0.9580474
29253.584,28.303806,718,783,22,115,-0.57894933,-1.2415068,-1.2544425
37293.68,13.732101,356,216,598,649,0.326882,0.41986895,0.42293966
29081.18,31.739315,670,45,111,205,0.6292839,1.0553148,0.9997505
25850.63,32.07199,621,572,460,442,-0.7983519,-0.9953923,-1.0081139
25615.555,32.435524,688,675,135,255,-0.5938406,-0.5232998,-0.5000248
29034.676,27.253927,312,413,518,791,-0.5479498,-0.97438204,-0.9429276
35552.293,16.665087,291,244,725,731,0.27390695,0.52961314,0.5434598
28298.26,28.509554,462,592,577,150,-0.5663774,-1.1129432,-1.1168585
27410.387,28.522259,369,466,347,532,-0.63311565,-0.8163054,-0.7949058
40971.844,6.6377883,136,372,762,758,-0.62053955,-0.8124101,-0.0039663315
39759.293,9.200336,13,26,107,254,-0.35618556,-1.1449172,-0.025060058
43366.496,4.5999374,67,787,52,184,-0.76145864,-0.93623435,0.024177194
39487.08,10.801104,678,131,98,268,0.35909772,0.33542097,0.33830082
39259.49,10.664399,764,67,116,299,0.18235016,0.13536477,0.11056936
39180.395,9.787379,577,22,387,62,0.0005903244,-1.139293,-1.1667235
26617.34,30.263456,375,411,596,689,-0.7082584,-0.930334,-0.9131639
20951.611,40.949535,712,701,564,84,-0.9097953,-1.2297773,-1.2863631
36501.188,11.506987,210,288,806,589,-0.08226764,-0.08141494,0.04150796
37527.42,12.461471,172,304,803,786,-0.11242938,-0.017994285,0.09042513
24533.393,34.319088,700,525,439,283,-0.87154925,-1.0253742,-1.064825
27906.143,29.965755,419,349,438,624,-0.16375816,0.14966094,0.1366446
26073.977,33.146156,731,652,51,347,-0.45846236,-0.2372675,-0.2414974
40638.75,7.224025,3,38,409,249,-0.3315208,-1.300293,0.023448944
25130.305,32.945248,790,666,332,238,-0.84112084,-1.0701754,-1.0976667
25965.043,37.900715,402,78,150,696,0.62225354,0.9213412,0.9252981
29691.336,29.071934,529,327,487,653,-0.042101026,0.3776083,0.3715582
42473.484,5.7009153,91,345,408,605,-0.6568085,-1.0284042,0.0024493933
39748.402,9.255392,807,20,21,3,0.10253441,-1.5089235,-1.4541903
23397.422,42.903645,266,58,205,585,0.6946211,1.0128188,1.0153658
29129.08,26.511185,318,580,259,272,-0.62593365,-0.88336504,-0.8481233
37527.855,15.430103,347,149,506,637,0.46776092,0.7261077,0.7456478
36229.24,14.172398,316,292,778,57,-0.040576458,-1.1358225,-1.1383634
19794.389,51.067097,302,10,11,413,0.8808012,1.2397058,1.1827655
38438.43,10.798241,406,110,166,275,0.25139594,0.23662162,0.24462605
32739.451,19.729475,467,315,267,669,-0.16895735,-0.24911177,-0.27339208
37269.523,12.07268,230,253,750,584,-0.05900836,-0.58231044,-0.53839016
34953.543,16.163456,274,310,130,718,-0.17678177,-1.0604148,-1.0153391
28208.195,28.124895,433,420,478,733,-0.59785354,-0.90038216,-0.9010806
40102.816,9.111344,50,375,426,37,-0.4730096,-0.5385492,0.016631365
25599.908,32.67923,448,519,573,557,-0.7317859,-1.0294888,-1.0280972
27284.771,30.415943,476,558,283,586,-0.6820129,-1.0417793,-1.0276184
37991.703,14.150964,499,160,544,439,0.34177482,0.5018238,0.4963385
21493.217,39.359116,721,571,437,291,-0.9679327,-1.0649021,-1.1079407
43714.39,4.1275864,18,816,35,86,-0.7316855,-0.87587667,0.024571657
39189.92,9.365906,132,445,434,319,-0.4427768,-0.45998454,-0.004900098
36490.87,13.046718,204,279,792,316,-0.09628427,-0.921579,-0.661345
39577.32,8.984387,585,30,684,67,-0.0031898022,-1.0629921,-1.0902741
26122.176,31.216076,540,517,372,487,-0.7442391,-0.9775734,-0.97562265
27478.414,30.212122,526,635,142,121,-0.6947129,-1.1540091,-1.1577828
20597.666,40.735123,600,469,436,290,-0.95801735,-1.1726797,-1.2193525
36666.742,15.6810055,358,174,524,755,0.38594615,0.66356325,0.681828
38779.863,10.359632,66,210,519,663,-0.33570945,-0.9564265,-0.03695774
37337.156,12.147812,297,209,738,564,-0.015853405,-0.81011486,-0.81019187
39414.58,9.54617,803,105,67,25,0.16158044,0.23893857,0.21799433
39017.293,9.90357,543,59,627,42,0.024751425,-1.17587,-1.1736073
19924.549,41.89976,507,539,537,478,-0.91573024,-1.1783428,-1.2237129
22192.12,39.08007,628,650,484,374,-0.8701292,-1.1711018,-1.2059169
28398.082,28.843851,715,740,154,186,-0.67019725,-0.98182726,-0.9889494
29352.246,26.900402,562,663,192,138,-0.60438836,-1.1660106,-1.1613843
23744.469,36.030907,810,729,114,87,-0.93909204,-1.1053631,-1.1648965
32188.18,22.822033,633,630,140,243,-0.38312197,-1.2520843,-1.2498486
27603.582,28.178034,452,484,377,554,-0.57549095,-0.75031936,-0.72714615
24458.584,34.153774,644,604,284,288,-0.8414836,-1.0029511,-1.0163546
31077.18,23.16588,579,342,63,581,-0.30472577,-0.41072905,-0.42353523
27916.217,29.501822,702,766,134,13,-0.5630286,-1.3498068,-1.3698518
24679.6,34.369198,458,531,659,551,-0.78168726,-1.0525932,-1.0636344
36388.58,12.187438,178,90,620,604,-0.006235361,0.03861606,0.11475563
28186.895,28.38141,348,444,458,603,-0.6115494,-0.97614765,-0.9528003
36636.844,14.369044,280,249,767,759,0.5537436,0.7144432,0.73561335
30081.158,24.165375,511,426,310,460,-0.50929534,-1.010793,-1.0106368
30257.227,27.957735,365,313,593,711,0.07928252,0.45070076,0.44779003
26991.16,31.694626,783,730,313,172,-0.7518563,-1.012665,-1.0516114
35358.312,19.89737,260,165,670,756,0.3593297,0.6698741,0.6776018
24957.922,39.19283,384,24,69,471,0.7314645,1.1033576,1.0947397
26135.576,31.113678,737,695,109,279,-0.7085568,-0.8488643,-0.84753406
46866.152,2.302377,10,812,26,130,-1.000931,-1.1393645,0.009455204
22610.88,38.413864,441,459,744,380,-0.8853147,-1.0837939,-1.1217763
26150.84,31.938637,635,501,247,427,-0.7600695,-0.9659797,-0.98917603
36847.87,12.627844,239,231,755,598,0.13401997,0.123680234,0.17210197
30630.256,23.866438,325,388,422,735,-0.48024237,-0.9890379,-0.97182214
36479.414,13.389543,225,275,781,340,-0.05756843,-0.9270246,-0.8539083
36007.38,15.442308,738,219,304,600,0.12837422,0.16266334,0.1343348
37350.637,10.744424,215,281,810,365,-0.114286065,-0.6293417,-0.45341122
46516.895,1.7643452,70,760,427,794,-1.0485449,-1.1102569,0.0074107647
38120.414,14.004323,516,124,587,738,0.6316258,0.84459436,0.846817
30939.55,23.821835,333,390,341,651,-0.46882498,-0.9661157,-0.9522127
29825.275,24.17203,233,435,254,401,-0.5386629,-0.77680314,-0.6795478
38976.664,11.385624,189,306,607,816,0.28210652,0.5265727,0.32093966
29249.719,26.90576,533,702,271,386,-0.6002865,-1.0992515,-1.0923703
38588.18,10.656502,141,518,535,256,-0.33687222,-0.3548385,0.04107809
26128.275,31.688099,602,550,400,595,-0.74974847,-0.99843717,-1.0006328
36707.04,12.847161,285,270,716,285,-0.035285234,-1.0568645,-1.0267365
37676.613,12.339255,237,32,27,377,0.07015002,0.023671389,0.10236561
22954.955,36.288704,521,510,568,355,-0.8116473,-1.1655941,-1.1968789
29220.2,27.55899,576,659,141,190,-0.5289202,-1.1342909,-1.1266639
44523.81,2.9237428,22,827,15,276,-0.8147359,-0.7870914,0.008887529
44150.61,3.002213,87,765,560,691,-0.8859874,-0.99648,0.0036523342
26913.764,30.927769,460,481,274,688,-0.6972276,-0.9691491,-0.96057844
42738.484,4.7741346,42,802,71,453,-0.6537719,-0.71489227,-0.00031507015
18971.562,44.768394,798,671,212,76,-1.0735776,-1.249063,-1.3238013
42277.574,6.178432,5,286,88,113,-0.49197984,-1.3977156,-0.036135077
35280.094,20.968288,478,96,490,466,0.4584831,0.857108,0.85942674
37616.723,13.854119,445,201,604,661,0.49974728,0.6750449,0.68153703
39153.457,9.446267,81,241,754,434,-0.33240223,-0.99943006,-0.0051476955
37588.21,11.646159,63,41,182,112,-0.2936113,-0.7656195,0.008684278
30169.996,26.093517,326,330,700,757,-0.04802394,0.2336582,0.21840441
26008.523,32.09127,413,438,481,587,-0.76428115,-1.0005958,-1.0084672
22871.066,36.583164,455,433,651,677,-0.8679199,-1.0528121,-1.0805075
24522.254,34.12505,416,436,655,639,-0.78840125,-0.99974406,-1.0057688
42180.734,4.686483,151,362,816,824,-0.6733111,-0.9622004,0.0053071976
36669.203,13.448888,589,205,367,687,0.046693683,-0.29926324,-0.31701756
22233.807,36.921825,809,755,77,79,-0.77004254,-0.5366397,-0.57816434
22904.275,36.614754,463,633,610,200,-0.79128027,-1.2180417,-1.2611132
37860.004,12.13154,705,106,385,575,0.06982255,-0.252414,-0.3077041
25665.26,32.09704,779,708,31,210,-0.6208885,-0.6026639,-0.63284826
24884.459,33.001244,703,718,58,241,-0.64673674,-0.6043894,-0.62468374
37352.766,12.735813,27,102,243,163,-0.29914987,-0.7334132,0.021304727
38842.234,9.68904,57,119,703,473,-0.2862333,-0.974808,0.027042747
37408.043,12.556365,293,54,296,425,0.12716234,0.09206796,0.13502574
38159.05,12.306903,315,118,502,571,0.1176846,-0.11706531,-0.08268297
32168.812,21.112648,436,358,184,620,-0.37285984,-1.0580652,-1.0554109
39514.15,9.272245,36,99,466,158,-0.32236445,-1.1798105,0.00075507164
27827.662,29.820782,604,752,329,39,-0.611104,-1.2497668,-1.2733305
35207.523,15.785828,480,311,508,341,-0.09034729,-1.154185,-1.1345234
23911.256,35.150253,646,703,280,292,-0.7968527,-0.82614374,-0.8368869
22779.434,36.600914,432,415,581,571,-0.85652006,-1.0426712,-1.0729811
27459.406,29.768503,677,668,246,366,-0.70503783,-1.0648494,-1.0604811
43451.008,5.0578356,44,768,357,616,-0.7225075,-0.9020457,0.0054689646
31127.908,23.876251,349,320,671,790,-0.052883625,0.18953216,0.16846621
38915.133,10.540839,796,87,200,48,0.29409242,0.31028366,0.29786193
36794.562,15.973993,522,188,449,582,0.21909034,0.42844748,0.41720653
34517.68,15.470057,183,377,628,367,-0.50767255,-0.6390121,-0.22341394
27456.277,28.600754,400,749,145,46,-0.52017295,-0.5254096,-0.47488046
36628.43,12.682243,99,172,712,253,-0.22761726,-0.51291084,0.011130929
25709.81,33.983166,580,409,599,187,-0.29012585,0.07382381,0.091953516
24577.0,35.511032,454,578,576,103,-0.3204074,0.041552186,0.067854404
28787.594,27.711454,684,717,126,422,-0.6285914,-1.0490706,-1.0492275
40052.496,8.197746,139,406,731,747,-0.56051505,-0.785823,-0.02159226
39804.74,8.043581,54,133,733,441,-0.31726325,-1.2463703,-0.02375853
20391.01,41.020813,740,487,301,509,-0.9634448,-1.1166997,-1.1735816
28985.994,27.165714,557,564,309,540,-0.5554638,-0.94576716,-0.9426899
25160.824,32.45118,428,520,440,502,-0.7537916,-0.8496487,-0.8657162
26786.363,30.775702,613,626,288,421,-0.66816974,-0.78147435,-0.7774298
26724.398,30.531876,637,554,222,500,-0.73802185,-0.9898828,-0.99599755
16611.549,53.50742,253,27,49,704,0.8783784,1.1861732,1.1414602
44364.156,3.1869383,83,800,165,613,-0.84703124,-0.9656855,-0.00021839142
40413.32,8.90656,802,233,290,131,0.4707873,0.51192784,0.4407122
47834.79,0.89439917,75,799,529,811,-1.2038817,-1.2262428,0.0006707907
34429.12,15.327435,191,389,780,803,-0.52959013,-0.81009007,-0.40823638
25719.807,32.52807,564,683,152,156,-0.51364386,-0.2986226,-0.29394293
24709.332,34.317295,747,674,226,325,-0.84435534,-0.96718895,-1.0045636
36935.184,13.088823,159,261,608,625,-0.24441111,-0.600832,-0.012081504
35118.066,17.265097,341,159,641,789,0.58087957,0.84236133,0.8687599
30634.742,22.725155,219,723,199,35,-0.47728097,-0.5223266,-0.35313714
20370.396,41.245754,457,417,621,399,-0.945488,-1.1166413,-1.1738191
39547.69,8.919752,94,225,570,623,-0.35952687,-1.1411774,-0.040669322
23827.336,34.90104,773,541,480,280,-0.882413,-1.0826027,-1.1447873
47348.395,1.1267712,23,828,53,607,-1.1298907,-1.1213233,0.012562752
24645.768,33.586723,611,542,317,419,-0.83847284,-1.0645742,-1.0748968
33195.406,20.729055,515,373,481,477,-0.2875316,-1.210443,-1.1884701
39395.992,9.22454,24,94,543,142,-0.321954,-1.0407546,0.0106937885
39447.83,8.968607,593,62,260,2,0.00068354607,-1.4084499,-1.3358405
23923.74,36.03501,741,678,255,381,-0.8721782,-1.0573592,-1.0733359
38777.992,10.213007,722,80,76,10,0.021680593,-1.379616,-1.3276846
39062.83,9.07867,46,112,663,534,-0.29489625,-1.042928,0.029003501
20822.928,39.994823,426,400,565,611,-0.90855646,-1.0988305,-1.144809
29449.139,27.861446,822,782,384,44,-0.5735769,-1.0878069,-1.1217792
28893.623,26.93365,446,361,268,535,-0.3225913,-0.21299076,-0.1884203
20796.414,40.46235,774,582,550,207,-0.96049,-1.1191411,-1.1846273
30110.133,25.841574,739,601,369,411,-0.5061166,-1.0392654,-1.0625532
18519.447,45.520996,671,486,708,96,-1.0598769,-1.2402313,-1.3220699
35705.637,15.837488,322,302,14,423,-0.09510541,-0.043218017,-0.018560052
28008.156,29.495356,587,643,375,455,-0.6674942,-1.0602059,-1.066411
33582.234,17.984747,198,629,626,474,-0.5446167,-0.8258034,-0.52396405
27071.828,30.68281,704,774,95,45,-0.69299924,-1.280407,-1.280952
27559.451,29.497747,709,676,221,167,-0.73489416,-1.0882509,-1.0982795
34477.145,17.572422,241,223,809,798,0.6206392,0.8112103,0.8357539
29313.621,25.947008,538,706,157,159,-0.65692174,-0.933162,-0.9238392
20614.637,39.60694,343,432,640,570,-0.8871063,-1.1682148,-1.1920786
34867.055,15.596781,193,796,403,370,-0.59723663,-0.92395234,-0.5252392
35315.137,12.464989,146,128,717,431,-0.08760786,-0.04522729,-0.05038953
28794.158,27.746525,483,599,270,503,-0.603497,-1.0334435,-1.0160141
26699.246,30.563688,545,477,231,549,-0.7429503,-0.96292245,-0.9618012
38061.973,11.802864,8,57,79,9,-0.29279184,-0.7723533,0.013799906
36732.867,12.74545,216,228,799,793,0.29176903,0.4667493,0.39735973
40514.24,6.962235,140,329,742,805,-0.5114355,-1.0047679,-0.012981534
38412.46,10.718475,561,95,74,27,0.006309271,-1.289768,-1.2664638
25445.967,33.377213,569,565,445,337,-0.76236296,-1.0539224,-1.0792623
26562.904,31.610378,438,374,337,699,-0.3322935,-0.076150656,-0.08488548
24852.33,37.385113,492,343,435,506,-0.0031301975,0.3012588,0.30037415
36552.887,14.451427,800,326,46,24,-0.071943045,-1.437418,-1.438062
37136.14,11.96077,283,242,770,234,-0.03614211,-1.028527,-1.0133781
41969.63,5.3206067,121,648,230,465,-0.7095889,-0.82526135,0.007955551
33860.375,17.57469,201,772,102,33,-0.59721494,-0.9001837,-0.62011063
28581.607,28.174368,548,691,144,78,-0.61626756,-1.1679518,-1.1743488
31631.615,22.801344,420,467,235,501,-0.38579154,-1.1185739,-1.1074433
20550.312,41.1194,630,499,308,511,-0.9302366,-1.1077616,-1.1546466
38596.504,11.9261675,814,312,70,4,-0.024868965,-1.6323133,-1.6042237
23916.57,41.218422,353,43,172,614,0.7418392,1.0380688,1.044682
25853.148,32.109074,664,692,239,123,-0.79157543,-1.1501117,-1.1581099
23505.264,36.07294,453,425,682,451,-0.8342675,-1.03072,-1.0579588
36417.336,13.652601,224,162,678,650,0.14109945,0.15677106,0.23108876
48265.266,0.83691347,29,822,131,788,-1.1857867,-1.2097635,0.02808249
38228.58,10.028779,153,419,715,483,-0.4712205,-0.6072494,-0.015926719
25617.914,32.33055,498,495,442,576,-0.7678746,-0.986575,-0.98729753
38465.69,11.007674,85,383,623,211,-0.316548,-0.3297205,-0.008030772
28088.084,28.41879,389,476,423,631,-0.6567465,-1.0087762,-0.990875
25720.516,32.98445,816,770,122,174,-0.86137867,-1.0115252,-1.0526853
23628.125,34.920982,657,632,216,264,-0.86012316,-0.8695471,-0.8923806
24444.332,33.96165,351,401,668,740,-0.7864013,-0.98869324,-1.0055919
37968.777,10.722594,123,227,774,719,-0.2790941,-0.9078219,-0.002824068
28685.648,26.972286,259,158,701,781,0.6785618,0.91743314,0.94472504
32598.293,24.956106,378,42,158,394,0.63267183,1.0379972,1.0320592
25019.38,34.117138,530,562,638,486,-0.7788731,-1.0464232,-1.0538001
26310.049,32.26051,826,781,18,73,-0.7703196,-0.94545615,-0.99503374
28371.922,29.556637,780,660,439,213,-0.6200299,-1.0217581,-1.0307705
35368.684,16.363838,412,123,692,732,0.6574725,0.9315418,0.95025027
30672.064,24.848175,728,688,167,77,-0.53123665,-1.2186859,-1.2108746
26454.498,31.287216,554,568,215,524,-0.75456524,-1.03337,-1.0338345
38730.543,10.068799,102,185,522,716,-0.30048323,-0.9277184,-0.009373784
36513.934,13.252997,310,268,554,435,-0.055273533,-1.0687284,-1.0207107
36000.324,14.288486,187,308,734,729,-0.15089035,-0.14979184,0.13403058
34004.715,17.387072,267,317,265,591,-0.20257688,-1.0395777,-1.0055301
39144.316,12.357723,792,117,80,430,0.71541893,0.9304863,0.90477514
42999.426,4.2207427,112,387,676,809,-0.7850207,-0.991112,-0.02028048
45710.96,2.090044,40,793,431,675,-0.95521796,-0.9566207,0.021141768
37254.246,13.533628,202,290,814,819,0.26606166,0.5083226,0.37744653
30476.34,25.107637,694,743,324,56,-0.5377679,-1.1918051,-1.2101748
38597.668,10.481444,568,88,364,22,0.05167508,-1.3082469,-1.254894
40526.305,7.2240543,110,376,647,660,-0.5999049,-0.8166318,-0.015095472
38243.3,9.972097,166,254,817,671,-0.27760327,-0.9104389,-0.20599258
35830.23,16.373491,247,259,808,801,0.40721083,0.6386653,0.6487527
38190.168,11.1418085,490,197,613,126,0.06521046,0.03949201,0.037715316
38987.32,10.454902,313,126,358,136,0.055441856,-0.21717954,-0.17849243
24652.434,33.834435,654,536,585,353,-0.8142059,-1.0119994,-1.0204391
22722.975,36.607292,786,801,104,144,-0.6156101,-0.33334017,-0.3376398
33221.06,20.409582,754,407,61,94,-0.33528757,-1.3422441,-1.3614254
37004.477,12.354541,282,234,729,440,-0.039393783,-0.8987957,-0.90280366
26472.855,30.652845,734,647,84,239,-0.62786496,-0.71117806,-0.71149766
39114.2,9.290374,92,151,724,683,-0.2908051,-1.0977509,-0.010345101
42570.727,5.2381697,48,746,542,345,-0.7206868,-0.9240799,-0.011354923
31734.229,23.336838,648,449,223,218,-0.42927122,-1.1440854,-1.1269195
26981.98,30.988058,484,628,374,542,-0.7129345,-1.0724466,-1.0632794
36078.7,16.48406,414,198,730,760,0.4140134,0.6845304,0.70574975
37891.445,10.8682995,119,129,707,734,-0.28266096,-0.8661493,0.0014474392
16514.455,48.349392,676,454,600,182,-1.1051023,-1.2671831,-1.36763
44203.734,3.4380598,71,763,414,505,-0.85073984,-1.0017323,0.00075149536
30415.61,24.75353,488,560,380,536,-0.5066575,-1.0768464,-1.0506506
24032.791,34.73507,726,603,461,237,-0.8637552,-1.0710325,-1.1046958
42792.645,5.0657372,93,638,318,518,-0.701131,-0.9038495,-0.004999876
