personid,tenure,expgroup,men,high_school,promote_switch,perform10,perform11,perform11_expgroup
29511.895,28.85324,380,375,97,1,-0.70868635,-1.3304279,-1.3323178
35286.605,21.217264,291,117,299,244,0.44550192,0.89167035,0.87713575
38950.17,9.961868,121,86,211,14,-0.4106263,-0.73184144,-0.04404843
29640.033,26.313614,86,206,161,128,-0.28135848,-0.7393476,0.008082986
25292.41,30.977583,187,133,197,289,0.7954936,0.9990927,0.9955028
38460.39,10.658697,256,27,134,59,0.11885095,-0.052408576,-0.064986706
29658.014,26.298899,83,238,247,55,-0.28594613,-0.7560711,0.013242483
24768.992,34.569607,317,335,90,247,-0.8846817,-1.2413597,-1.2405009
38207.72,10.576114,241,83,297,230,0.146752,0.0030163527,0.009932399
25859.143,33.394527,171,205,85,320,-0.74222493,-0.74509466,-0.6984012
37813.875,11.381254,238,127,363,175,0.09515798,-0.14841032,-0.14803874
43265.574,4.5823493,40,293,326,234,-0.7992121,-0.94360256,0.006792903
25565.982,34.444942,368,370,128,23,-0.97510314,-1.2278185,-1.1966119
16677.893,44.65598,68,55,43,383,0.65167105,1.0249896,-0.055055976
37407.043,11.884381,176,61,261,211,0.115826726,-0.024379134,-0.0077934265
41257.605,6.8236837,24,278,311,145,-0.6386391,-0.92933095,0.0016525984
35304.145,21.140417,316,120,330,287,0.44911897,0.9050844,0.8906721
20371.805,43.158714,332,324,83,228,-1.0623333,-1.3154523,-1.3095403
21137.953,42.119545,267,211,88,353,-1.0215485,-1.1602256,-1.1266446
23677.367,35.52172,193,40,210,110,0.8333293,1.0731244,1.0464807
37550.766,11.825994,197,130,283,90,0.060560226,-0.03794837,-0.033142567
43292.305,4.351934,32,191,305,279,-0.81954825,-0.97734356,0.0019174814
24408.71,36.156944,364,371,253,150,-0.9622942,-0.97050893,-0.9611088
35518.504,20.588266,285,48,338,120,0.44702804,0.88768363,0.8741828
37713.605,11.421456,178,67,268,171,0.11254299,-0.034611464,-0.027478576
29597.879,26.27065,110,215,140,177,-0.28373778,-0.7285402,0.008495808
44235.17,3.659986,30,232,347,312,-0.88937795,-0.95679784,0.0007439852
46601.91,1.7918963,12,357,368,345,-1.11572,-1.0897841,-0.006562948
39119.87,9.086078,158,47,324,340,0.5582553,0.5943364,0.5410502
37457.15,13.022123,188,99,284,34,0.26898634,0.35639393,0.3686099
38410.332,10.963188,251,131,273,183,0.7621826,0.8347328,0.8615817
23959.762,36.928886,333,320,78,113,-0.9892014,-1.2662716,-1.2283697
19756.057,43.90269,252,223,66,322,-1.0599093,-1.2525802,-1.2165203
39908.434,8.511643,7,78,320,283,-0.41790867,-1.1803751,0.012838602
18419.494,47.90912,366,366,48,186,-1.145582,-1.3550375,-1.3067622
39820.996,9.354556,39,312,341,67,-0.5388601,-0.88991034,-0.0025465488
29493.346,26.77064,96,309,124,294,-0.2995875,-0.7842542,0.025543094
45902.01,2.2800174,13,275,350,349,-1.0360887,-1.0537767,-0.004258275
40439.332,8.064213,71,155,172,195,-0.55059516,-0.79780364,0.0026665926
35996.14,13.277829,288,140,307,82,-0.07784557,-0.11812484,-0.16706347
35371.832,16.413063,226,149,29,152,-0.17330682,-1.2363703,-1.2349105
26942.967,31.481636,321,273,143,39,-0.7331728,-0.9597795,-0.9758885
29470.264,26.30808,166,170,22,325,-0.5462259,-1.0306396,-1.0231638
44440.598,3.6006846,43,353,375,216,-0.8837322,-0.993561,0.007804632
27667.967,30.815413,186,38,240,73,0.71576846,0.98027015,0.97791266
38291.25,10.629769,247,77,218,119,0.13072455,-0.011134267,-0.009566784
20274.986,43.09651,249,203,55,305,-1.0387475,-1.222482,-1.1919484
25107.174,34.306656,307,304,158,98,-0.91119444,-1.0407853,-1.0105267
17121.395,49.629852,365,359,122,257,-1.1704559,-1.3603089,-1.3224447
29465.846,27.403528,85,351,298,64,-0.29433227,-0.7662021,0.01674521
37359.598,11.526918,151,122,310,164,0.5049151,0.54653645,0.523316
38303.1,10.676274,236,90,304,76,0.14464533,0.044723034,0.047947288
44488.98,3.337542,28,241,373,323,-0.9281125,-0.9661424,-0.0023798943
42741.926,5.122228,65,373,300,362,-0.76863635,-0.95724404,0.002388358
24289.812,35.993015,301,300,208,212,-0.9270227,-0.9797379,-0.95952034
23618.162,36.400204,265,214,26,284,-0.94107366,-1.2247789,-1.1985819
46036.168,2.224458,34,361,340,354,-1.0521133,-1.05446,-0.007281542
35489.145,19.930561,280,54,219,192,0.48171234,0.89358664,0.8837966
37646.113,12.400205,199,97,214,87,0.2104429,0.2679881,0.27037168
38586.54,10.577416,58,118,319,143,-0.42353582,-0.6510056,0.0077638626
38507.32,10.131694,237,13,155,24,0.07076001,-0.28414118,-0.2953397
29696.162,26.410105,106,264,170,100,-0.27976668,-0.7275548,0.016036153
38715.168,10.325286,38,23,325,160,-0.40059757,-0.78340256,0.0074825287
38955.848,10.102261,138,154,206,321,-0.26747167,-0.38032103,-0.02147448
32224.945,23.795282,375,280,37,5,-0.3816241,-1.3057966,-1.3316302
39186.703,9.667256,18,7,285,190,-0.4323125,-0.8335006,0.011251688
36661.55,14.627133,168,115,315,60,0.24662769,0.38117528,0.39197123
25195.262,34.588455,335,355,274,97,-0.8745189,-0.7966616,-0.7954823
36376.926,18.056374,324,116,246,156,0.51816523,0.904292,0.8885459
42967.81,4.808806,54,201,309,204,-0.7794398,-0.9327065,0.0027495623
35658.605,21.621473,378,135,132,343,0.5240623,1.027142,1.0185223
38666.22,10.35631,262,134,256,253,0.80362153,0.85996103,0.88066125
40817.31,7.8848906,5,271,205,248,-0.61111605,-0.91486204,-0.012841344
26292.773,32.88602,353,338,220,53,-0.82426405,-1.0083804,-1.0188777
41688.266,6.319026,45,175,318,159,-0.6467236,-0.8815733,0.0072664022
33244.53,23.40287,179,85,234,198,0.5049844,0.8490857,0.84598947
37548.79,12.134101,183,4,31,261,0.017919183,-0.63582575,-0.6423534
19382.703,45.148125,287,221,39,334,-1.0747979,-1.2519236,-1.2099771
38436.707,10.186168,174,128,243,194,0.7596257,0.76603734,0.79001987
23218.848,38.53344,330,314,70,38,-0.93084145,-1.2401786,-1.2165554
11917.068,62.163826,387,386,18,157,-1.3820901,-1.5668151,-1.49879
29662.348,26.89231,105,374,248,361,-0.32665753,-0.81440735,0.024605513
28400.873,28.697552,132,329,237,350,-0.3779837,-0.61890495,-0.06851709
31079.111,25.522705,344,249,75,8,-0.46730888,-1.2707026,-1.2834656
18936.934,47.11257,372,378,28,85,-1.1350074,-1.3619797,-1.3172159
25603.314,33.40584,352,336,265,134,-0.81407285,-0.7533823,-0.7490901
38588.79,11.054296,36,346,366,121,-0.50779295,-0.87953067,0.0048685074
18766.9,45.081802,129,141,365,9,-0.051997542,-0.22540307,-0.19455612
38018.203,11.275036,227,64,222,99,0.16662955,0.103030324,0.1085062
43581.066,4.214338,9,169,367,359,-0.8509768,-0.8890153,-0.008059621
21922.15,39.326305,304,245,61,346,-1.0072801,-1.2573302,-1.2378685
23537.295,35.87384,94,10,27,378,0.40368235,0.38483202,-0.047977448
26913.904,32.51795,360,341,87,21,-0.7928077,-1.2466276,-1.2339873
19559.07,39.338833,124,39,0,382,0.5184543,0.7585515,0.050118208
23928.713,36.576923,283,254,67,209,-0.8843045,-1.2740035,-1.2620847
24992.719,34.505795,294,288,176,249,-0.88198507,-0.8979831,-0.8688189
37743.45,11.835535,303,148,259,213,-0.17433882,-0.2757051,-0.2635764
35716.754,14.713349,81,219,269,50,-0.41503763,-0.811208,-0.0072619915
36232.918,14.250321,190,58,276,219,0.7174722,0.82922435,0.85225356
36801.832,14.9902725,200,106,312,28,0.36440206,0.6447458,0.66115165
20993.762,40.98913,302,239,103,352,-1.0059941,-1.2335322,-1.2199683
23312.254,35.84894,139,150,331,51,-0.14760303,-0.3698573,-0.3778305
26325.934,32.05328,264,237,95,79,-0.8375057,-1.0618377,-1.0432484
38324.668,10.790987,143,145,194,281,-0.18290865,-0.28331006,-0.005188465
38310.152,10.711292,223,65,224,127,0.14122951,0.013511896,0.019261003
26166.732,32.311367,164,185,167,298,-0.64372635,-0.55356205,-0.5140532
14436.525,57.007626,383,383,142,200,-1.314861,-1.5066438,-1.4323132
29622.666,26.311016,98,272,223,162,-0.29243827,-0.73978996,0.01165092
38041.29,10.9715605,207,46,279,104,0.13034809,-0.019434094,-0.017685056
21494.219,41.417175,320,279,73,310,-1.0523021,-1.2153652,-1.17928
41481.168,6.559278,46,176,334,62,-0.64832556,-0.89758563,0.0061593056
26475.295,32.006504,295,248,153,72,-0.79340184,-1.2178876,-1.2226486
37950.24,11.0480995,196,66,228,155,0.11408138,-0.036758423,-0.03234017
24191.375,34.870872,162,71,231,49,0.7390735,0.9232811,0.90786207
35429.625,16.724121,337,153,53,12,-0.15882528,-1.2926056,-1.3030572
38455.176,10.748003,50,82,337,129,-0.4184544,-0.636613,0.008813143
25065.648,33.65769,159,180,209,295,-0.7144207,-0.6995952,-0.63657784
27101.14,30.00159,145,193,198,358,-0.530404,-0.86095965,-0.49812543
35746.63,14.4399395,76,202,129,171,-0.4173609,-0.79216504,-0.0059131384
46066.258,2.2983038,29,321,381,221,-1.0301757,-1.052938,0.0026804209
38190.062,10.753057,233,109,321,207,0.14463556,0.026590943,0.03574896
39660.05,9.00938,15,18,160,307,-0.46173334,-0.92972624,0.015081644
18089.707,48.22248,356,347,71,242,-1.1440241,-1.3816161,-1.3396063
31254.92,26.586998,215,44,204,111,0.60634625,0.94795096,0.9382551
30700.787,26.040344,358,323,14,18,-0.47171104,-1.2732811,-1.2816286
28026.21,29.8945,163,31,146,180,0.6169226,0.8650805,0.85815823
35696.973,17.83323,165,81,317,17,0.37326884,0.68693626,0.7021291
18296.082,48.663383,381,381,79,75,-1.1874883,-1.414546,-1.3698814
22548.303,41.280605,388,388,13,3,-1.065213,-1.4398386,-1.3808291
29113.16,28.443266,284,270,49,47,-0.61707044,-1.2102909,-1.2164202
23507.309,37.884598,327,339,100,254,-0.9793395,-1.1296813,-1.1185045
38116.14,10.916069,220,33,314,235,0.120687485,-0.06387138,-0.06357694
41407.85,6.6722794,69,222,286,167,-0.62460923,-0.90874994,0.0025401115
33673.75,18.460665,63,189,82,148,-0.37274706,-0.7715832,-0.004112959
37223.508,11.196512,374,125,154,246,1.027344,1.0344031,1.0860829
37902.562,11.556072,224,50,295,77,0.11065233,-0.08347678,-0.09266293
29780.436,26.27336,91,294,229,88,-0.28213787,-0.74180555,0.015201688
19079.4,43.792713,109,22,63,327,0.17349851,-0.019153237,-0.028257728
36893.94,12.386179,152,136,364,10,0.5542774,0.5728171,0.5667275
26391.723,32.16075,298,235,133,101,-0.7966014,-0.97528505,-0.9812281
26534.77,31.924713,153,184,152,339,-0.54982436,-0.5678396,-0.4259634
36484.168,14.410934,44,315,343,46,-0.43483913,-0.83989286,-0.0075577497
38915.72,10.449994,140,137,33,309,-0.2492615,-0.4068272,-0.08290851
35238.613,20.892017,261,110,292,260,0.43708742,0.87185526,0.85582864
38199.53,10.881699,118,139,221,123,-0.4079553,-0.62217283,-0.016131282
37715.64,11.819859,184,89,236,116,0.13596344,0.0369395,0.036720157
12626.966,59.692444,382,377,130,280,-1.3173294,-1.4808352,-1.4417942
29748.3,26.089884,78,228,188,139,-0.2857467,-0.7549304,0.013957977
17939.13,47.66498,363,362,93,225,-1.1620638,-1.3587976,-1.3488934
28807.105,28.231377,126,242,192,231,-0.34948635,-0.6903974,-0.050487757
40998.184,7.484067,59,157,306,191,-0.58063436,-0.8213093,0.009749889
27556.143,27.703732,257,111,235,125,0.826658,1.0162449,1.0467045
38444.07,10.705264,271,43,196,105,0.15145314,0.08494067,0.09653139
38975.465,10.048699,289,12,74,126,0.06206596,-0.39153242,-0.41063643
43394.133,4.423411,51,210,333,193,-0.8199723,-0.94911635,0.0037506819
38525.336,10.668366,250,14,113,144,0.1084218,-0.110756755,-0.1164763
23689.424,36.653404,246,218,45,222,-0.9140804,-1.1504145,-1.1296449
27005.754,31.963654,142,195,137,336,-0.49771488,-0.56781435,-0.2534411
31543.07,26.043947,219,91,121,266,0.5904319,0.918656,0.92954135
25993.27,33.238014,275,255,115,158,-0.87492096,-1.0459001,-1.0162079
24768.193,35.157806,230,200,86,205,-0.90104437,-1.0670416,-1.0382998
29235.514,26.92843,125,183,144,243,-0.3218267,-0.6354443,-0.04017985
28750.941,28.762362,127,260,112,263,-0.3866037,-0.7303512,-0.11160982
24376.885,35.591022,355,372,345,258,-0.9208759,-0.8465378,-0.8102529
38205.36,10.728625,211,60,213,63,0.12562227,0.008131385,0.015672326
23768.973,36.630627,239,209,118,257,-0.9209629,-1.0817332,-1.0550108
43452.68,4.6272855,47,364,322,293,-0.76694274,-0.9777398,0.016349435
27439.38,30.585917,144,177,77,308,-0.50453675,-0.60017025,-0.31843114
29900.893,25.671484,92,230,202,91,-0.28374207,-0.7281605,0.011852741
25327.107,34.303112,277,250,65,179,-0.8616607,-1.1236444,-1.1218262
43224.555,4.645558,0,216,383,219,-0.78513145,-0.9690162,-0.006140113
38718.492,10.3512745,49,220,262,236,-0.49998856,-0.8657428,-0.009562612
20748.611,42.663517,293,261,69,224,-1.0310979,-1.2292802,-1.198092
43502.41,4.494117,53,326,374,147,-0.7911651,-0.96389866,0.015513778
31509.62,24.942066,359,265,44,6,-0.4717213,-1.2571652,-1.2740493
45951.527,2.2241523,16,310,349,347,-1.0600922,-1.0553703,-0.0069562197
35662.54,19.703985,225,93,186,138,0.43048048,0.8355398,0.8349817
30689.848,24.238182,104,268,187,30,-0.3074174,-0.7520149,0.004882574
35195.875,21.36165,292,123,288,297,0.4672085,0.8887731,0.88033044
35547.637,19.970581,244,62,217,176,0.43738687,0.85344625,0.856112
35633.69,20.327518,319,88,255,181,0.464172,0.9147266,0.90976024
27884.922,30.208523,318,305,42,115,-0.67578423,-1.0700431,-1.0890844
19110.553,46.456768,367,368,34,184,-1.1567907,-1.3709571,-1.3285725
35545.207,18.89978,177,11,166,118,0.41516304,0.7972288,0.8163378
37938.23,11.612775,222,101,175,33,0.10406625,-0.0848093,-0.10883725
31675.01,23.111609,203,164,19,106,-0.46717095,-1.1756349,-1.1768284
37998.008,11.256996,221,94,352,153,0.10446513,-0.1249485,-0.13209379
24558.564,34.356815,149,124,355,0,0.22840905,0.3835659,0.438066
38037.55,11.088823,214,107,199,140,0.16174972,0.0987649,0.108701825
38791.72,9.97163,290,126,296,185,0.09814739,-0.13855243,-0.14104915
38775.92,10.280975,194,8,127,81,0.06738627,-0.114282966,-0.11755383
17088.79,50.628807,377,380,105,69,-1.2099354,-1.4375815,-1.3906329
39540.812,10.038819,31,181,370,370,-0.18564034,0.06874728,-0.03324151
27796.908,31.543644,386,387,15,2,-0.8819879,-1.3907413,-1.3525171
18035.857,47.388237,370,354,110,326,-1.1521282,-1.3684967,-1.3603668
41571.395,6.2652225,10,192,327,290,-0.6697241,-0.89074683,0.0015989542
26197.064,32.14391,180,186,156,315,-0.700961,-0.6437273,-0.63031495
29583.67,26.447285,101,318,232,182,-0.29031384,-0.7761184,0.02254045
36591.137,15.156687,170,75,201,48,0.30109382,0.48307586,0.4878173
44796.086,3.0295033,20,240,323,313,-0.961956,-1.0060182,-0.0019410849
16998.828,50.15141,343,313,59,329,-1.1683898,-1.3492901,-1.3071694
38448.895,10.507511,253,36,280,275,0.12572026,-0.0607723,-0.06626272
43536.14,4.065306,27,187,339,269,-0.86334836,-0.9406185,-0.0033783913
17609.064,48.6676,346,316,96,252,-1.1522462,-1.3264191,-1.290957
29388.355,28.06135,169,37,84,229,0.5579566,0.8599714,0.8740417
31315.082,26.548536,192,119,301,57,0.56282115,0.8895483,0.8897377
41551.348,6.7132807,70,311,230,217,-0.6362084,-0.9281845,0.0015647411
40569.266,8.107834,75,290,289,74,-0.5450032,-0.8768749,-0.0006636381
29997.918,25.327274,90,234,178,96,-0.2909708,-0.7597599,0.013939261
37962.74,11.108958,205,108,266,256,0.09481096,-0.12962878,-0.12316525
23154.883,38.504463,354,356,60,93,-0.9671072,-1.2681942,-1.2464833
18874.676,45.946735,308,282,56,338,-1.110445,-1.3006659,-1.2767289
40265.0,8.438195,48,182,358,241,-0.5170436,-0.74345946,0.0032666922
26662.855,29.974722,22,160,252,15,-0.15874827,-0.565748,0.022705436
20389.396,42.513927,341,325,24,341,-1.0852084,-1.3223612,-1.3038051
38001.793,10.98457,212,29,227,86,0.15373123,0.060418606,0.07295096
39053.9,8.531616,131,144,376,373,0.3438214,0.454746,0.21654058
24476.957,35.957546,339,317,195,107,-0.9211323,-1.0460875,-1.0418675
37905.918,10.900976,133,142,351,368,0.2804458,0.39362442,0.26350534
38156.066,10.775532,229,32,177,78,0.14954448,0.0038374662,0.0033425093
